,main_category,url
6113,Arts_and_Entertainment,legionanime.net
6114,Not_working,legworkstudio.com
6115,Not_working,leiainc.com
6116,Travel,leisure.com
6117,Not_working,lejournaldumatin.com
6118,Not_working,lekewifi.com
6119,Not_working,leki-informacje.pl
6120,Not_working,lemall.com
6121,Not_working,lemans.org
6122,Not_working,lemoncraft.ru
6123,Finance,lendup.com
6124,Business_and_Industry,lenntech.com
6125,Arts_and_Entertainment,leoawards.com
6126,Shopping,leonardohobby.ru
6127,Travel,leonberg.de
6128,Gambling,leonbets.net
6129,Beauty_and_Fitness,lepape-info.com
6130,Sports,lepartanos.com
6131,Internet_and_Telecom,lepotcommun.fr
6132,Not_working,leranduchabrier.com
6133,Not_working,leroymerlin.pt
6134,Pets_and_Animals,les-4vents.com
6135,Health,les-calories.com
6136,Not_working,les-chevaux-de-suleiman.com
6137,Not_working,les-ecuries-de-cezac.fr
6138,Health,les-maisons-de-retraite.com
6139,Not_working,les4sabots.fr
6140,Food_and_Drink,leschevauxdemarly.fr
6141,Arts_and_Entertainment,leschevauxdusud.com
6142,Pets_and_Animals,leschevauxstars.fr
6143,Pets_and_Animals,lesecuriesdegaridech.com
6144,Finance,leserignannature.com
6145,Not_working,lesfrisonsdemougins.free.fr
6146,Not_working,lesmaisonsderepos.be
6147,Computer_and_Electronics,lesnumeriques.com
6148,Pets_and_Animals,lessabotsdevillecartier.com
6149,Internet_and_Telecom,lessnetworks.com
6150,Sports,lesvignerons.org
6151,Games,lethalitygaming.com
6152,Not_working,letsfinder.com
6153,Business_and_Industry,letslinc.com
6154,Beauty_and_Fitness,letsloseweight.net
6155,News_and_Media,letudiantautonome.fr
6156,Business_and_Industry,leveltrade.com
6157,Not_working,leviton.com
6158,Books_and_Literature,levity.com
6159,Beauty_and_Fitness,levtech.jp
6160,Not_working,lewarchet.be
6161,Games,lexicalwordfinder.com
6162,Business_and_Industry,lexikon-der-wehrmacht.de
6163,Health,lexingtonhealth.com
6164,Not_working,lexus-int.com
6165,Autos_and_Vehicles,lexus.jp
6166,Autos_and_Vehicles,lexus.ru
6167,Career_and_Education,leyendas-urbana.blogspot.com
6168,Books_and_Literature,leyendas-urbanas.blogspot.com
6169,News_and_Media,leyendasbypolis.blogspot.com
6170,News_and_Media,leyendasurbanasymitos.blogspot.com
6171,Not_working,lezzetlihediye.com
6172,Not_working,lfb.org
6173,Games,lfg.co
6174,People_and_Society,lgbtqnation.com
6175,Business_and_Industry,lgchem.com
6176,Not_working,lgs-net.com
6177,Not_working,lhsf.de
6178,Computer_and_Electronics,liaoxuefeng.com
6179,Not_working,liberovolley11.blogspot.com
6180,People_and_Society,libertyellisfoundation.org
6181,Not_working,libeskind.com
6182,Not_working,libgen.org
6183,Shopping,librarie.net
6184,Internet_and_Telecom,librarium-online.com
6185,Books_and_Literature,libri.hu
6186,Not_working,libris.ro
6187,Internet_and_Telecom,lide.cz
6188,Not_working,lider-bet.com
6189,Not_working,liebelib.com
6190,Business_and_Industry,liebsterawards.blogspot.com.es
6191,Not_working,life.com.tw
6192,Internet_and_Telecom,life.ua
6193,Computer_and_Electronics,life360.com
6194,Health,lifeextension.com
6195,Beauty_and_Fitness,lifelineskincare.com
6196,Business_and_Industry,lifelock.com
6197,Not_working,lifeout.com
6198,Not_working,lifestorynet.com
6199,People_and_Society,lifestyle.allwomenstalk.com
6200,Not_working,lifestyle.yahoo.com
6201,Beauty_and_Fitness,lifestylebite.com
6202,Travel,lifestylecollection.com
6203,Career_and_Education,lifewest.edu
6204,Not_working,liftbump.com
6205,Not_working,liftopia.com
6206,Business_and_Industry,ligakvartir.ru
6207,Games,ligamagic.com.br
6208,Science,lightandmatter.com
6209,Arts_and_Entertainment,lightersideoftheforce.com
6210,Not_working,lighthousefriends.com
6211,Not_working,lightningmaps.org
6212,Not_working,lightquartrate.com
6213,Recreation_and_Hobbies,lihpaoland.com.tw
6214,Health,lijolaw.com
6215,Not_working,likar.uz.ua
6216,News_and_Media,likemag.com
6217,Arts_and_Entertainment,likesgag.com
6218,Not_working,lilix-fishing.com
6219,Not_working,lillarose.biz
6220,Not_working,lilplay.com
6221,Shopping,lilysilk.com
6222,People_and_Society,limeconnect.com
6223,Career_and_Education,limecrime.tumblr.com
6224,Internet_and_Telecom,limetorrents.cc
6225,Computer_and_Electronics,limoanywhere.com
6226,Computer_and_Electronics,limoonad.com
6227,Sports,limousin-rugby.com
6228,Autos_and_Vehicles,lincolncenter.org
6229,Business_and_Industry,lincolnelectric.com
6230,News_and_Media,lindito.com
6231,Not_working,line.me
6232,Internet_and_Telecom,line25.com
6233,Beauty_and_Fitness,lineadirecta.com
6234,Shopping,linenslimited.co.uk
6235,Shopping,linenspa.com
6236,Not_working,lingust.ru
6237,Not_working,linkconnector.com
6238,Business_and_Industry,linkerfriend.com
6239,Not_working,linkshrink.net
6240,Internet_and_Telecom,linkzb.net
6241,Not_working,linyilin.com
6242,Not_working,lionshaheen5.blogspot.kr
6243,Books_and_Literature,lira.hu
6244,Beauty_and_Fitness,list.am
6245,News_and_Media,listelist.com
6246,Beauty_and_Fitness,listentotaxman.com
6247,Reference,listesdemots.fr
6248,Not_working,litamt2.com
6249,Books_and_Literature,litmir.me
6250,Not_working,litoralfm.com.br
6251,Beauty_and_Fitness,littlebabycream.com
6252,Sports,littleleague.org
6253,Not_working,littleone.ru
6254,News_and_Media,littlethings.com
6255,Arts_and_Entertainment,liuweispace.com
6256,Arts_and_Entertainment,livcomawards.com
6257,Games,live-sudoku.com
6258,Sports,live-tennis.eu
6259,Gambling,live888asia.com
6260,Pets_and_Animals,liveaquaria.com
6261,Health,livecellresearch.com
6262,Arts_and_Entertainment,livedesignonline.com
6263,Business_and_Industry,livedoor.biz
6264,News_and_Media,livedoor.jp
6265,Sports,liveffn.com
6266,Not_working,liveimmigration.com
6267,Internet_and_Telecom,livesample.com
6268,Sports,livetennis.it
6269,Shopping,livingspaces.com
6270,Health,livingtraditionally.com
6271,Home_and_Garden,lixil.co.jp
6272,Finance,ljse.si
6273,Reference,llcoop.org
6274,Not_working,lldiettracker.com
6275,Health,lls.org
6276,Career_and_Education,lnu.se
6277,Not_working,loandepot.com
6278,Finance,loanme.com
6279,Finance,loanschase.com
6280,Shopping,local.amazon.com
6281,Not_working,local.dmv.org
6282,Not_working,local.intuit.com
6283,Internet_and_Telecom,local.yahoo.com
6284,Reference,localhistories.org
6285,Autos_and_Vehicles,locationdevoiture.fr
6286,Sports,loches-rugby.com
6287,Beauty_and_Fitness,lockshopwigs.com
6288,Internet_and_Telecom,locustworld.com
6289,Not_working,loehrke-hennig.de
6290,Internet_and_Telecom,lofter.com
6291,Not_working,logarun.com
6292,Not_working,logfireapps.com
6293,Not_working,logicad.jp
6294,Reference,logicalfallacies.info
6295,Not_working,logicool.co.jp
6296,Internet_and_Telecom,login-gmail.net
6297,Health,logopediya.com
6298,Not_working,lohn-info.de
6299,Recreation_and_Hobbies,loisirsairsoleil.com
6300,Not_working,lojadatatuagem.com.br
6301,Health,lojechka.ru
6302,Shopping,lolatc.com
6303,Shopping,lolibrary.org
6304,Adult,lolimodels.ru
6305,Internet_and_Telecom,lomadee.com
6306,Not_working,lonerwolf.com
6307,Sports,lonestarball.com
6308,Not_working,lonestaronline.com
6309,Computer_and_Electronics,longdo.com
6310,Adult,longlesbiantube.com
6311,Games,longzhu.com
6312,Not_working,lonsdale.com
6313,Not_working,loobiz.com
6314,News_and_Media,look.co.uk
6315,Not_working,lookbookstore.co
6316,Not_working,lookmoms.com
6317,Sports,lookoutlanding.com
6318,Career_and_Education,loong666.com
6319,Games,lordswm.com
6320,Beauty_and_Fitness,losebabyweight.com.au
6321,Not_working,losehunter.eu
6322,Sports,losfansdeleofutbol.wordpress.com
6323,People_and_Society,lossofsoul.com
6324,Not_working,lostallhope.com
6325,Computer_and_Electronics,losttype.com
6326,Not_working,loteria.cl
6327,Gambling,loteriasdominicanas.com
6328,Gambling,loteriasmundiales.com.ar
6329,Gambling,lotoplay.com
6330,Gambling,lottery.ie
6331,Gambling,lotteryusa.com
6332,Books_and_Literature,lotto.arclink.com.tw
6333,Not_working,lotto.auzonet.com
6334,Not_working,lotto.pch.com
6335,Gambling,lotto365.com
6336,Beauty_and_Fitness,lottomaticaitalia.it
6337,Shopping,louisvuitton.com
6338,Internet_and_Telecom,loulantxt.com
6339,Not_working,loupak.cz
6340,Health,love-mother.ru
6341,Not_working,love.720-home.com
6342,Shopping,love.com.my
6343,Not_working,love.hu
6344,Shopping,loveknitting.com
6345,Not_working,lovemakeuptips.com
6346,Health,loveorabove.com
6347,Shopping,lover.ly
6348,Arts_and_Entertainment,lovetheatre.com
6349,Sports,lovitut.ru
6350,Beauty_and_Fitness,lowcarb-ernaehrung.info
6351,Not_working,lowcarbforum.de
6352,Not_working,lowcarbfriends.com
6353,Health,lowerabdominalpainguide.org
6354,Shopping,lowpricefabric.com
6355,Career_and_Education,loxa.edu.tw
6356,Books_and_Literature,loyalbooks.com
6357,Games,lp3.pl
6358,Computer_and_Electronics,lpoint.com
6359,Beauty_and_Fitness,lrworld.com
6360,Not_working,lscacamp.org
6361,People_and_Society,lscarolinas.net
6362,Internet_and_Telecom,ltheory.com
6363,Internet_and_Telecom,ltt.ly
6364,Not_working,lucias.net
6365,Gambling,luckypantsbingo.com
6366,Shopping,lucwholesale.com
6367,Not_working,ludao-minsu.tw
6368,Games,ludicash.com
6369,Not_working,luidas.com
6370,Not_working,lul.to
6371,Arts_and_Entertainment,lunapic.com
6372,Career_and_Education,lundbeck.com
6373,Pets_and_Animals,luontoportti.com
6374,Not_working,lupinlodge.com
6375,Not_working,luprazdnik.ru
6376,Health,lupus.org
6377,Not_working,lushi.163.com
6378,Beauty_and_Fitness,lushusa.com
6379,Pets_and_Animals,lusitanienlesvignals.com
6380,Pets_and_Animals,lusitaniensdesteloy.fr
6381,Not_working,lutrijabih.ba
6382,Not_working,luukku.com
6383,Autos_and_Vehicles,luxorlimo.com
6384,Not_working,luxresearchinc.com
6385,Shopping,luzdemia.com
6386,Sports,lvhockey.ca
6387,Not_working,lvsetxt.com
6388,Law_and_Government,lvvwd.com
6389,Science,lwscientific.com
6390,Shopping,lyoness.com
6391,Health,lyrica.com
6392,Not_working,lytongmen.com
6393,Not_working,m2-area.com
6394,Career_and_Education,m4maths.com
6395,Not_working,m88cvf.com
6396,People_and_Society,ma-creche-provencale.com
6397,Home_and_Garden,ma-decoration.fr
6398,Beauty_and_Fitness,mac-cosmetics.ru
6399,Beauty_and_Fitness,maccosmetics.ca
6400,Beauty_and_Fitness,maccosmetics.co.il
6401,Beauty_and_Fitness,maccosmetics.com.au
6402,Beauty_and_Fitness,maccosmetics.com.cn
6403,Beauty_and_Fitness,maccosmetics.pl
6404,Computer_and_Electronics,mach7.com
6405,Business_and_Industry,machinefinder.com
6406,Computer_and_Electronics,mackeeper.com
6407,Shopping,mackintosh-philosophy.com
6408,Sports,mackolik.com
6409,Health,maclungdisease.org
6410,Career_and_Education,macmillan.com
6411,Books_and_Literature,macrolibrarsi.it
6412,Business_and_Industry,macromill.com
6413,Not_working,macropoker.com
6414,Computer_and_Electronics,macsales.com
6415,Computer_and_Electronics,macstroke.com
6416,Not_working,macworld.com
6417,Not_working,madametussauds.com
6418,Computer_and_Electronics,made-in-china.com
6419,Shopping,madeheart.com
6420,Arts_and_Entertainment,madeinthesouthawards.com
6421,Arts_and_Entertainment,mademyday.tv
6422,Food_and_Drink,madhuloka.com
6423,Not_working,madisoft.it
6424,Recreation_and_Hobbies,madison-bouckville.com
6425,Not_working,madrid.org
6426,Health,maenner-gerecht.de
6427,Health,maennergesundheit.info
6428,Not_working,maerklin.com
6429,Games,mafiamofo.com
6430,News_and_Media,mafiatoday.com
6431,Business_and_Industry,mag-trade.com.ua
6432,News_and_Media,magazine-fashion.net
6433,News_and_Media,magazynbieganie.pl
6434,Arts_and_Entertainment,magesy.be
6435,Games,magic-ville.com
6436,Not_working,magicalgetaway.com
6437,Beauty_and_Fitness,magicbricks.com
6438,Health,magichild.ru
6439,Internet_and_Telecom,magnetdl.com
6440,Internet_and_Telecom,mahansurf.com
6441,Not_working,mahaonline.gov.in
6442,Reference,mahapuja.blogspot.com
6443,Business_and_Industry,maharam.com
6444,Career_and_Education,mahendras.org
6445,People_and_Society,mahoro-ba.net
6446,Games,maidmarian.com
6447,Beauty_and_Fitness,maigriravecsatete.com
6448,Internet_and_Telecom,mail.bg
6449,Internet_and_Telecom,mail.ee
6450,Not_working,mail.mil
6451,Internet_and_Telecom,mailboxapp.com
6452,Internet_and_Telecom,mailfoogae.appspot.com
6453,Not_working,mailgrupowy.pl
6454,Internet_and_Telecom,mailinator.com
6455,Internet_and_Telecom,mailpaper.de
6456,Computer_and_Electronics,mailplus.nl
6457,Internet_and_Telecom,mailtester.com
6458,News_and_Media,main.jp
6459,Not_working,mainlinediesels.net
6460,Finance,mainstreet.com
6461,Not_working,maisev.com
6462,Health,maisons-de-retraite.fr
6463,Not_working,maisto.com
6464,Career_and_Education,maiziedu.com
6465,News_and_Media,makeit-loveit.com
6466,Beauty_and_Fitness,makeupaddiction.com
6467,Beauty_and_Fitness,makeupandbeauty.com
6468,Not_working,makeupforever.com
6469,News_and_Media,makezine.com
6470,News_and_Media,malawi24.com
6471,Health,malecare.com
6472,Not_working,maleenhancementsproducts.tumblr.com
6473,Health,malehealthcenter.com
6474,News_and_Media,malestandard.com
6475,Not_working,mall.gome.com.cn
6476,Not_working,mall.hyundailivart.co.kr
6477,Career_and_Education,mall.vmeti.com
6478,Not_working,mall.yahoo.com
6479,Health,malush.com
6480,Career_and_Education,malwareremovalguides.info
6481,Not_working,mama-kapital.ru
6482,Health,mama.cn
6483,Health,mama.ru
6484,Health,mama66.ru
6485,Not_working,mamagazin.ru
6486,Books_and_Literature,mamam.ua
6487,Gambling,mamamiabingo.com
6488,Not_working,mamapedia.com.ua
6489,Food_and_Drink,mamaslatinas.com
6490,Health,mamil.com.my
6491,Computer_and_Electronics,managebuilding.com
6492,Not_working,mandrillapp.com
6493,Pets_and_Animals,manege-golette.com
6494,Business_and_Industry,maneyonline.com
6495,Not_working,mangachan.ru
6496,Arts_and_Entertainment,mangachapter.me
6497,Arts_and_Entertainment,mangacow.co
6498,Arts_and_Entertainment,mangadoom.co
6499,Arts_and_Entertainment,mangaeden.com
6500,Not_working,mangago.me
6501,Not_working,mangahead.com
6502,Arts_and_Entertainment,mangainn.me
6503,Food_and_Drink,mangaku.web.id
6504,Not_working,mangalator.ch
6505,Arts_and_Entertainment,mangasee.co
6506,Arts_and_Entertainment,mangatown.com
6507,Internet_and_Telecom,mangaupdates.com
6508,Not_working,manhattanreefs.com
6509,Beauty_and_Fitness,manlycurls.com
6510,Recreation_and_Hobbies,manmadediy.com
6511,Books_and_Literature,mann-ivanov-ferber.ru
6512,Not_working,manong5.com
6513,News_and_Media,manrepeller.com
6514,Not_working,manual-archives.com
6515,Shopping,manutan-collectivites.fr
6516,Not_working,manutan.nl
6517,Not_working,manyland.com
6518,Pets_and_Animals,manytearsrescue.org
6519,Internet_and_Telecom,manzinetworks.com
6520,Not_working,map.cian.ru
6521,Not_working,map.daum.net
6522,Not_working,map.goo.ne.jp
6523,Not_working,map.i.ua
6524,Reference,map.land.gov.ua
6525,Not_working,map.qq.com
6526,Reference,map.search.ch
6527,Not_working,map.sogou.com
6528,Not_working,mapaescolar.dyndns.org
6529,Not_working,mapbar.com
6530,Not_working,mapdirections.co
6531,Reference,mapia.ua
6532,Reference,mapion.co.jp
6533,Reference,maplandia.com
6534,Not_working,maploco.com
6535,Not_working,mapnwea.org
6536,Not_working,mapquest.ca
6537,Reference,maps.arcgis.com
6538,Not_working,maps.baidu.com
6539,Not_working,maps.heathrow.com
6540,Not_working,maps.myway.com
6541,Not_working,maps.rosreestr.ru
6542,Not_working,maps.yandex.com
6543,Reference,mapsofindia.com
6544,Autos_and_Vehicles,mapsofworld.com
6545,Games,marapets.com
6546,Sports,marathon.se
6547,Gambling,marathonbet.co.uk
6548,Health,maretraitecomplementaire.fr
6549,Not_working,maria-clarividencia.com
6550,People_and_Society,mariages.net
6551,News_and_Media,marieclaire.com
6552,People_and_Society,marieclaire.com.tw
6553,Arts_and_Entertainment,mariinsky.ru
6554,Health,marijuanadoctors.com
6555,Finance,marijuanastocks.com
6556,Sports,marinasailing.com
6557,Not_working,marineaquariumfree.com
6558,Sports,marines.co.jp
6559,Not_working,marines.com
6560,Computer_and_Electronics,marinsoftware.com
6561,Not_working,market.cloud.edu.tw
6562,Not_working,market.cmbchina.com
6563,Not_working,market.dota2.net
6564,Not_working,market.envato.com
6565,People_and_Society,market.unicefusa.org
6566,Business_and_Industry,marketforce.com
6567,Business_and_Industry,marketgid.com
6568,Not_working,marketresearchglobal.com
6569,Beauty_and_Fitness,marketsnets.com
6570,Internet_and_Telecom,marktcom.de
6571,Not_working,marktkalendarium.de
6572,People_and_Society,marmeladka.me
6573,Shopping,marocannonces.com
6574,Recreation_and_Hobbies,marrietta.ru
6575,News_and_Media,marschen.com
6576,Finance,marshallscholarship.org
6577,Career_and_Education,martin.edu.au
6578,Books_and_Literature,martinus.sk
6579,Sports,marukyu.com
6580,Not_working,maruzen.co.jp
6581,People_and_Society,marxandphilosophy.org.uk
6582,Arts_and_Entertainment,masahiromaruyama.com
6583,Recreation_and_Hobbies,masdelabalma.fr
6584,Health,maskaran.com
6585,Not_working,masruri.com
6586,Beauty_and_Fitness,massageenvy.com
6587,Not_working,massageenvycareers.com
6588,Not_working,massageexchange.com
6589,Adult,massagerepublic.com
6590,Not_working,masslottery.com
6591,Not_working,masterbond.com
6592,Not_working,mastercard.com.au
6593,Finance,masterconsultas.com.ar
6594,Not_working,masteringgeology.com
6595,Not_working,masteringphysicssolutions.net
6596,Not_working,masteroin.net
6597,Arts_and_Entertainment,mastitown.com
6598,Computer_and_Electronics,matbiec.net
6599,Not_working,matchmydeposit.com
6600,Sports,matchroomboxing.com
6601,Not_working,matchwigs.com
6602,Computer_and_Electronics,materializecss.com
6603,Computer_and_Electronics,materialup.com
6604,Health,materinstvo.ru
6605,Adult,mateur.biz
6606,Science,math-only-math.com
6607,Not_working,math10.com
6608,Science,math24.ru
6609,Science,math93.com
6610,Career_and_Education,mathcentre.ac.uk
6611,Science,matheboard.de
6612,Science,mathhelp.com
6613,Science,mathletics.co.nz
6614,Science,mathopenref.com
6615,Science,mathopolis.com
6616,Science,mathoverflow.net
6617,Science,mathovore.fr
6618,Not_working,mathplanet.com
